"","demonimador","numerador","Frequência","Qtd_0_Denom","Qtd_1_Denom","D0N0","D0N1","D1N0","D1N1"
"2641","Cirurgia_coluna","D20","0.0181818181818182","63","55","58","5","54","1"
"2642","Aposentado","D20","0.0645161290322581","101","31","95","6","29","2"
"2643","Desempregado","D20","0.08","105","25","99","6","23","2"
"2644","Licenca_Medica","D20","0.111111111111111","114","18","108","6","16","2"
"2645","Aposentado_Invalidez","D20","0.125","123","8","116","7","7","1"
"2646","Analg.e9.sicos","D20","0.0681818181818182","42","88","41","1","82","6"
"2647","OutraDoenca","D20","0.04","80","50","74","6","48","2"
"2648","Dor_costas","D20","0.0879120879120879","37","91","37","0","83","8"
"2649","Dor_pernas","D20","0.0363636363636364","72","55","66","6","53","2"
"2650","Retornar_trabalho","D20","0.15","99","20","94","5","17","3"
"2651","Masc","D20","0.0568181818181818","48","88","45","3","83","5"
"2652","Fem","D20","0.0625","88","48","83","5","45","3"
"2653","Casado_Amasiado","D20","0.0727272727272727","81","55","77","4","51","4"
"2654","Solteiro","D20","0.0677966101694915","77","59","73","4","55","4"
"2655","Separado_Divorciado","D20","0","129","7","121","8","7","0"
"2656","X4","D20","0","133","3","125","8","3","0"
"2657","X5","D20","0","134","2","126","8","2","0"
"2658","X6","D20","0","126","10","118","8","10","0"
"2659","Livrar_costas","D20","0.0813953488372093","14","86","14","0","79","7"
"2660","Livrar_perna","D20","0","86","14","79","7","14","0"
"2661","Livrar_perda_sens","D20","NaN","100","0","93","7","0","0"
"2662","D1","D20","0","135","1","127","8","1","0"
"2663","D15","D20","0","129","7","121","8","7","0"
"2664","D16","D20","0","116","20","108","8","20","0"
"2665","D17","D20","0","131","5","123","8","5","0"
"2666","D18","D20","0.3125","120","16","117","3","11","5"
"2667","D19","D20","0.571428571428571","129","7","125","4","3","4"
"2668","D2","D20","0.125","128","8","121","7","7","1"
"2669","D20","D20","1","128","8","128","0","0","8"
"2670","D21","D20","0.571428571428571","129","7","125","4","3","4"
"2671","D22","D20","1","134","2","128","6","0","2"
"2672","D23","D20","0","134","2","126","8","2","0"
"2673","D24","D20","0.153846153846154","110","26","106","4","22","4"
"2674","D25","D20","0.5","132","4","126","6","2","2"
"2675","D26","D20","0.5","134","2","127","7","1","1"
"2676","D27","D20","0","131","5","123","8","5","0"
"2677","D28","D20","0.166666666666667","130","6","123","7","5","1"
"2678","D29","D20","0.0238095238095238","94","42","87","7","41","1"
"2679","D3","D20","0","134","2","126","8","2","0"
"2680","D30","D20","0.0806451612903226","74","62","71","3","57","5"
"2681","D31","D20","0","119","17","111","8","17","0"
"2682","D32","D20","0","99","37","91","8","37","0"
"2683","D33","D20","0","124","12","116","8","12","0"
"2684","D34","D20","0","133","3","125","8","3","0"
"2685","D35","D20","0","134","2","126","8","2","0"
"2686","D36","D20","0","128","8","120","8","8","0"
"2687","D37","D20","0","114","22","106","8","22","0"
"2688","D38","D20","0","133","3","125","8","3","0"
"2689","D39","D20","0","121","15","113","8","15","0"
"2690","D4","D20","0","132","4","124","8","4","0"
"2691","D40","D20","0","131","5","123","8","5","0"
"2692","D41","D20","0","129","7","121","8","7","0"
"2693","D42","D20","0.666666666666667","133","3","127","6","1","2"
"2694","D43","D20","0.666666666666667","133","3","127","6","1","2"
"2695","D44","D20","0","98","38","90","8","38","0"
"2696","D45","D20","0","124","12","116","8","12","0"
"2697","D46","D20","0","98","38","90","8","38","0"
"2698","D47","D20","0","124","12","116","8","12","0"
"2699","D48","D20","0","110","26","102","8","26","0"
"2700","D49","D20","0","123","13","115","8","13","0"
"2701","D5","D20","0","133","3","125","8","3","0"
"2702","D50","D20","0","134","2","126","8","2","0"
"2703","D51","D20","0","135","1","127","8","1","0"
"2704","D52","D20","0","134","2","126","8","2","0"
"2705","D53","D20","0.5","134","2","127","7","1","1"
"2706","D9","D20","0","135","1","127","8","1","0"
"2707","RMDQ1_v1","D20","0.0697674418604651","73","43","70","3","40","3"
"2708","RMDQ2_v1","D20","0.0851063829787234","69","47","67","2","43","4"
"2709","RMDQ3_v1","D20","0.0833333333333333","82","36","78","4","33","3"
"2710","RMDQ4_v1","D20","0.115384615384615","92","26","88","4","23","3"
"2711","RMDQ5_v1","D20","0.0303030303030303","85","33","79","6","32","1"
"2712","RMDQ6_v1","D20","0.0689655172413793","89","29","84","5","27","2"
"2713","RMDQ7_v1","D20","0.05","97","20","91","6","19","1"
"2714","RMDQ8_v1","D20","0","113","4","106","7","4","0"
"2715","RMDQ9_v1","D20","0.0555555555555556","99","18","93","6","17","1"
"2716","RMDQ10_v1","D20","0.0909090909090909","95","22","90","5","20","2"
"2717","RMDQ11_v1","D20","0.0869565217391304","94","23","89","5","21","2"
"2718","RMDQ12_v1","D20","0.0909090909090909","95","22","90","5","20","2"
"2719","RMDQ13_v1","D20","0.0454545454545455","95","22","89","6","21","1"
"2720","RMDQ14_v1","D20","0.08","92","25","87","5","23","2"
"2721","RMDQ15_v1","D20","0","102","15","95","7","15","0"
"2722","RMDQ16_v1","D20","0.0526315789473684","98","19","92","6","18","1"
"2723","RMDQ17_v1","D20","0.0454545454545455","95","22","89","6","21","1"
"2724","RMDQ18_v1","D20","0.05","97","20","91","6","19","1"
"2725","RMDQ19_v1","D20","0","101","16","94","7","16","0"
"2726","RMDQ20_v1","D20","0.0952380952380952","96","21","91","5","19","2"
"2727","RMDQ21_v1","D20","0.0833333333333333","93","24","88","5","22","2"
"2728","RMDQ22_v1","D20","0.05","97","20","91","6","19","1"
"2729","RMDQ23_v1","D20","0.0526315789473684","98","19","92","6","18","1"
"2730","RMDQ24_v1","D20","0.105263157894737","98","19","93","5","17","2"
"2731","Fuma","D21","0.0434782608695652","82","46","77","5","44","2"
"2732","Cirurgia_coluna","D21","0","63","55","58","5","55","0"
"2733","Aposentado","D21","0.0645161290322581","101","31","96","5","29","2"
"2734","Desempregado","D21","0.04","105","25","99","6","24","1"
"2735","Licenca_Medica","D21","0.0555555555555556","114","18","108","6","17","1"
"2736","Aposentado_Invalidez","D21","0","123","8","116","7","8","0"
"2737","Analg.e9.sicos","D21","0.0681818181818182","42","88","41","1","82","6"
"2738","OutraDoenca","D21","0.02","80","50","74","6","49","1"
"2739","Dor_costas","D21","0.0769230769230769","37","91","37","0","84","7"
"2740","Dor_pernas","D21","0.0363636363636364","72","55","67","5","53","2"
"2741","Retornar_trabalho","D21","0.1","99","20","94","5","18","2"
"2742","Masc","D21","0.0568181818181818","48","88","46","2","83","5"
"2743","Fem","D21","0.0416666666666667","88","48","83","5","46","2"
"2744","Casado_Amasiado","D21","0.0909090909090909","81","55","79","2","50","5"
"2745","Solteiro","D21","0.0338983050847458","77","59","72","5","57","2"
"2746","Separado_Divorciado","D21","0","129","7","122","7","7","0"
"2747","X4","D21","0","133","3","126","7","3","0"
"2748","X5","D21","0","134","2","127","7","2","0"
"2749","X6","D21","0","126","10","119","7","10","0"
"2750","Livrar_costas","D21","0.0813953488372093","14","86","14","0","79","7"
"2751","Livrar_perna","D21","0","86","14","79","7","14","0"
"2752","Livrar_perda_sens","D21","NaN","100","0","93","7","0","0"
"2753","D1","D21","0","135","1","128","7","1","0"
"2754","D15","D21","0","129","7","122","7","7","0"
"2755","D16","D21","0.05","116","20","110","6","19","1"
"2756","D17","D21","0.2","131","5","125","6","4","1"
"2757","D18","D21","0.1875","120","16","116","4","13","3"
"2758","D19","D21","0.571428571428571","129","7","126","3","3","4"
"2759","D2","D21","0.125","128","8","122","6","7","1"
"2760","D20","D21","0.5","128","8","125","3","4","4"
"2761","D21","D21","1","129","7","129","0","0","7"
"2762","D22","D21","0.5","134","2","128","6","1","1"
"2763","D23","D21","0","134","2","127","7","2","0"
"2764","D24","D21","0.115384615384615","110","26","106","4","23","3"
"2765","D25","D21","0.5","132","4","127","5","2","2"
"2766","D26","D21","0.5","134","2","128","6","1","1"
"2767","D27","D21","0","131","5","124","7","5","0"
"2768","D28","D21","0.166666666666667","130","6","124","6","5","1"
"2769","D29","D21","0.0238095238095238","94","42","88","6","41","1"
"2770","D3","D21","0","134","2","127","7","2","0"
"2771","D30","D21","0.0806451612903226","74","62","72","2","57","5"
"2772","D31","D21","0","119","17","112","7","17","0"
"2773","D32","D21","0.027027027027027","99","37","93","6","36","1"
"2774","D33","D21","0.166666666666667","124","12","119","5","10","2"
"2775","D34","D21","0","133","3","126","7","3","0"
"2776","D35","D21","0","134","2","127","7","2","0"
"2777","D36","D21","0","128","8","121","7","8","0"
"2778","D37","D21","0.0454545454545455","114","22","108","6","21","1"
"2779","D38","D21","0","133","3","126","7","3","0"
"2780","D39","D21","0.0666666666666667","121","15","115","6","14","1"
"2781","D4","D21","0","132","4","125","7","4","0"
"2782","D40","D21","0","131","5","124","7","5","0"
"2783","D41","D21","0","129","7","122","7","7","0"
"2784","D42","D21","0.333333333333333","133","3","127","6","2","1"
"2785","D43","D21","0.666666666666667","133","3","128","5","1","2"
"2786","D44","D21","0","98","38","91","7","38","0"
"2787","D45","D21","0","124","12","117","7","12","0"
"2788","D46","D21","0.0263157894736842","98","38","92","6","37","1"
"2789","D47","D21","0","124","12","117","7","12","0"
"2790","D48","D21","0","110","26","103","7","26","0"
"2791","D49","D21","0.153846153846154","123","13","118","5","11","2"
"2792","D5","D21","0","133","3","126","7","3","0"
"2793","D50","D21","0","134","2","127","7","2","0"
"2794","D51","D21","0","135","1","128","7","1","0"
"2795","D52","D21","0","134","2","127","7","2","0"
"2796","D53","D21","0.5","134","2","128","6","1","1"
"2797","D9","D21","0","135","1","128","7","1","0"
"2798","RMDQ1_v1","D21","0.0697674418604651","73","43","69","4","40","3"
"2799","RMDQ2_v1","D21","0.106382978723404","69","47","67","2","42","5"
"2800","RMDQ3_v1","D21","0.0833333333333333","82","36","78","4","33","3"
"2801","RMDQ4_v1","D21","0.0769230769230769","92","26","87","5","24","2"
"2802","RMDQ5_v1","D21","0.0606060606060606","85","33","80","5","31","2"
"2803","RMDQ6_v1","D21","0.0689655172413793","89","29","84","5","27","2"
"2804","RMDQ7_v1","D21","0.1","97","20","92","5","18","2"
"2805","RMDQ8_v1","D21","0","113","4","106","7","4","0"
"2806","RMDQ9_v1","D21","0.0555555555555556","99","18","93","6","17","1"
"2807","RMDQ10_v1","D21","0.136363636363636","95","22","91","4","19","3"
"2808","RMDQ11_v1","D21","0.0869565217391304","94","23","89","5","21","2"
"2809","RMDQ12_v1","D21","0.0909090909090909","95","22","90","5","20","2"
"2810","RMDQ13_v1","D21","0.0454545454545455","95","22","89","6","21","1"
"2811","RMDQ14_v1","D21","0.08","92","25","87","5","23","2"
"2812","RMDQ15_v1","D21","0","102","15","95","7","15","0"
"2813","RMDQ16_v1","D21","0.0526315789473684","98","19","92","6","18","1"
"2814","RMDQ17_v1","D21","0.0454545454545455","95","22","89","6","21","1"
"2815","RMDQ18_v1","D21","0.05","97","20","91","6","19","1"
"2816","RMDQ19_v1","D21","0","101","16","94","7","16","0"
"2817","RMDQ20_v1","D21","0.0952380952380952","96","21","91","5","19","2"
"2818","RMDQ21_v1","D21","0.0833333333333333","93","24","88","5","22","2"
"2819","RMDQ22_v1","D21","0.05","97","20","91","6","19","1"
"2820","RMDQ23_v1","D21","0.105263157894737","98","19","93","5","17","2"
"2821","RMDQ24_v1","D21","0.105263157894737","98","19","93","5","17","2"
"2822","Fuma","D22","0.0217391304347826","82","46","81","1","45","1"
"2823","Cirurgia_coluna","D22","0","63","55","62","1","55","0"
"2824","Aposentado","D22","0.032258064516129","101","31","100","1","30","1"
"2825","Desempregado","D22","0.04","105","25","104","1","24","1"
"2826","Licenca_Medica","D22","0.0555555555555556","114","18","113","1","17","1"
"2827","Aposentado_Invalidez","D22","0","123","8","121","2","8","0"
"2828","Analg.e9.sicos","D22","0.0113636363636364","42","88","42","0","87","1"
"2829","OutraDoenca","D22","0","80","50","78","2","50","0"
"2830","Dor_costas","D22","0.021978021978022","37","91","37","0","89","2"
"2831","Dor_pernas","D22","0","72","55","70","2","55","0"
"2832","Retornar_trabalho","D22","0.05","99","20","98","1","19","1"
"2833","Masc","D22","0.0227272727272727","48","88","48","0","86","2"
"2834","Fem","D22","0","88","48","86","2","48","0"
"2835","Casado_Amasiado","D22","0.0363636363636364","81","55","81","0","53","2"
"2836","Solteiro","D22","0","77","59","75","2","59","0"
"2837","Separado_Divorciado","D22","0","129","7","127","2","7","0"
"2838","X4","D22","0","133","3","131","2","3","0"
"2839","X5","D22","0","134","2","132","2","2","0"
"2840","X6","D22","0","126","10","124","2","10","0"
"2841","Livrar_costas","D22","0.0116279069767442","14","86","14","0","85","1"
"2842","Livrar_perna","D22","0","86","14","85","1","14","0"
"2843","Livrar_perda_sens","D22","NaN","100","0","99","1","0","0"
"2844","D1","D22","0","135","1","133","2","1","0"
"2845","D15","D22","0","129","7","127","2","7","0"
"2846","D16","D22","0","116","20","114","2","20","0"
"2847","D17","D22","0","131","5","129","2","5","0"
"2848","D18","D22","0.125","120","16","120","0","14","2"
"2849","D19","D22","0.285714285714286","129","7","129","0","5","2"
"2850","D2","D22","0","128","8","126","2","8","0"
"2851","D20","D22","0.25","128","8","128","0","6","2"
"2852","D21","D22","0.142857142857143","129","7","128","1","6","1"
"2853","D22","D22","1","134","2","134","0","0","2"
"2854","D23","D22","0","134","2","132","2","2","0"
"2855","D24","D22","0","110","26","108","2","26","0"
"2856","D25","D22","0","132","4","130","2","4","0"
"2857","D26","D22","0.5","134","2","133","1","1","1"
"2858","D27","D22","0","131","5","129","2","5","0"
"2859","D28","D22","0","130","6","128","2","6","0"
"2860","D29","D22","0","94","42","92","2","42","0"
"2861","D3","D22","0","134","2","132","2","2","0"
"2862","D30","D22","0.0161290322580645","74","62","73","1","61","1"
"2863","D31","D22","0","119","17","117","2","17","0"
"2864","D32","D22","0","99","37","97","2","37","0"
"2865","D33","D22","0","124","12","122","2","12","0"
"2866","D34","D22","0","133","3","131","2","3","0"
"2867","D35","D22","0","134","2","132","2","2","0"
"2868","D36","D22","0","128","8","126","2","8","0"
"2869","D37","D22","0","114","22","112","2","22","0"
"2870","D38","D22","0","133","3","131","2","3","0"
"2871","D39","D22","0","121","15","119","2","15","0"
"2872","D4","D22","0","132","4","130","2","4","0"
"2873","D40","D22","0","131","5","129","2","5","0"
"2874","D41","D22","0","129","7","127","2","7","0"
"2875","D42","D22","0.666666666666667","133","3","133","0","1","2"
"2876","D43","D22","0.333333333333333","133","3","132","1","2","1"
"2877","D44","D22","0","98","38","96","2","38","0"
"2878","D45","D22","0","124","12","122","2","12","0"
"2879","D46","D22","0","98","38","96","2","38","0"
"2880","D47","D22","0","124","12","122","2","12","0"
"2881","D48","D22","0","110","26","108","2","26","0"
"2882","D49","D22","0","123","13","121","2","13","0"
"2883","D5","D22","0","133","3","131","2","3","0"
"2884","D50","D22","0","134","2","132","2","2","0"
"2885","D51","D22","0","135","1","133","2","1","0"
"2886","D52","D22","0","134","2","132","2","2","0"
"2887","D53","D22","0","134","2","132","2","2","0"
"2888","D9","D22","0","135","1","133","2","1","0"
"2889","RMDQ1_v1","D22","0","73","43","72","1","43","0"
"2890","RMDQ2_v1","D22","0.0212765957446809","69","47","69","0","46","1"
"2891","RMDQ3_v1","D22","0.0277777777777778","82","36","82","0","35","1"
"2892","RMDQ4_v1","D22","0.0384615384615385","92","26","92","0","25","1"
"2893","RMDQ5_v1","D22","0.0303030303030303","85","33","85","0","32","1"
"2894","RMDQ6_v1","D22","0.0344827586206897","89","29","89","0","28","1"
"2895","RMDQ7_v1","D22","0","97","20","96","1","20","0"
"2896","RMDQ8_v1","D22","0","113","4","112","1","4","0"
"2897","RMDQ9_v1","D22","0","99","18","98","1","18","0"
"2898","RMDQ10_v1","D22","0.0454545454545455","95","22","95","0","21","1"
"2899","RMDQ11_v1","D22","0.0434782608695652","94","23","94","0","22","1"
"2900","RMDQ12_v1","D22","0.0454545454545455","95","22","95","0","21","1"
"2901","RMDQ13_v1","D22","0","95","22","94","1","22","0"
"2902","RMDQ14_v1","D22","0.04","92","25","92","0","24","1"
"2903","RMDQ15_v1","D22","0","102","15","101","1","15","0"
"2904","RMDQ16_v1","D22","0","98","19","97","1","19","0"
"2905","RMDQ17_v1","D22","0.0454545454545455","95","22","95","0","21","1"
"2906","RMDQ18_v1","D22","0.05","97","20","97","0","19","1"
"2907","RMDQ19_v1","D22","0","101","16","100","1","16","0"
"2908","RMDQ20_v1","D22","0.0476190476190476","96","21","96","0","20","1"
