"","demonimador","numerador","Frequência","Qtd_0_Denom","Qtd_1_Denom","D0N0","D0N1","D1N0","D1N1"
"4454","Dor_pernas","D34","0.0181818181818182","72","55","70","2","54","1"
"4455","Retornar_trabalho","D34","0","99","20","96","3","20","0"
"4456","Masc","D34","0.0113636363636364","48","88","46","2","87","1"
"4457","Fem","D34","0.0416666666666667","88","48","87","1","46","2"
"4458","Casado_Amasiado","D34","0.0181818181818182","81","55","79","2","54","1"
"4459","Solteiro","D34","0.0338983050847458","77","59","76","1","57","2"
"4460","Separado_Divorciado","D34","0","129","7","126","3","7","0"
"4461","X4","D34","0","133","3","130","3","3","0"
"4462","X5","D34","0","134","2","131","3","2","0"
"4463","X6","D34","0","126","10","123","3","10","0"
"4464","Livrar_costas","D34","0.0232558139534884","14","86","14","0","84","2"
"4465","Livrar_perna","D34","0","86","14","84","2","14","0"
"4466","Livrar_perda_sens","D34","NaN","100","0","98","2","0","0"
"4467","D1","D34","0","135","1","132","3","1","0"
"4468","D15","D34","0.142857142857143","129","7","127","2","6","1"
"4469","D16","D34","0.05","116","20","114","2","19","1"
"4470","D17","D34","0","131","5","128","3","5","0"
"4471","D18","D34","0","120","16","117","3","16","0"
"4472","D19","D34","0","129","7","126","3","7","0"
"4473","D2","D34","0.25","128","8","127","1","6","2"
"4474","D20","D34","0","128","8","125","3","8","0"
"4475","D21","D34","0","129","7","126","3","7","0"
"4476","D22","D34","0","134","2","131","3","2","0"
"4477","D23","D34","0","134","2","131","3","2","0"
"4478","D24","D34","0.0384615384615385","110","26","108","2","25","1"
"4479","D25","D34","0","132","4","129","3","4","0"
"4480","D26","D34","0","134","2","131","3","2","0"
"4481","D27","D34","0","131","5","128","3","5","0"
"4482","D28","D34","0","130","6","127","3","6","0"
"4483","D29","D34","0.0238095238095238","94","42","92","2","41","1"
"4484","D3","D34","0","134","2","131","3","2","0"
"4485","D30","D34","0","74","62","71","3","62","0"
"4486","D31","D34","0.0588235294117647","119","17","117","2","16","1"
"4487","D32","D34","0","99","37","96","3","37","0"
"4488","D33","D34","0","124","12","121","3","12","0"
"4489","D34","D34","1","133","3","133","0","0","3"
"4490","D35","D34","0.5","134","2","132","2","1","1"
"4491","D36","D34","0","128","8","125","3","8","0"
"4492","D37","D34","0.0454545454545455","114","22","112","2","21","1"
"4493","D38","D34","0","133","3","130","3","3","0"
"4494","D39","D34","0","121","15","118","3","15","0"
"4495","D4","D34","0.25","132","4","130","2","3","1"
"4496","D40","D34","0","131","5","128","3","5","0"
"4497","D41","D34","0","129","7","126","3","7","0"
"4498","D42","D34","0","133","3","130","3","3","0"
"4499","D43","D34","0.333333333333333","133","3","131","2","2","1"
"4500","D44","D34","0","98","38","95","3","38","0"
"4501","D45","D34","0","124","12","121","3","12","0"
"4502","D46","D34","0","98","38","95","3","38","0"
"4503","D47","D34","0","124","12","121","3","12","0"
"4504","D48","D34","0","110","26","107","3","26","0"
"4505","D49","D34","0","123","13","120","3","13","0"
"4506","D5","D34","0.666666666666667","133","3","132","1","1","2"
"4507","D50","D34","1","134","2","133","1","0","2"
"4508","D51","D34","1","135","1","133","2","0","1"
"4509","D52","D34","0.5","134","2","132","2","1","1"
"4510","D53","D34","0.5","134","2","132","2","1","1"
"4511","D9","D34","1","135","1","133","2","0","1"
"4512","RMDQ1_v1","D34","0.0232558139534884","73","43","72","1","42","1"
"4513","RMDQ2_v1","D34","0.0212765957446809","69","47","68","1","46","1"
"4514","RMDQ3_v1","D34","0.0277777777777778","82","36","81","1","35","1"
"4515","RMDQ4_v1","D34","0","92","26","90","2","26","0"
"4516","RMDQ5_v1","D34","0.0303030303030303","85","33","84","1","32","1"
"4517","RMDQ6_v1","D34","0.0344827586206897","89","29","88","1","28","1"
"4518","RMDQ7_v1","D34","0.05","97","20","96","1","19","1"
"4519","RMDQ8_v1","D34","0","113","4","111","2","4","0"
"4520","RMDQ9_v1","D34","0.0555555555555556","99","18","98","1","17","1"
"4521","RMDQ10_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4522","RMDQ11_v1","D34","0.0434782608695652","94","23","93","1","22","1"
"4523","RMDQ12_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4524","RMDQ13_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4525","RMDQ14_v1","D34","0.04","92","25","91","1","24","1"
"4526","RMDQ15_v1","D34","0.0666666666666667","102","15","101","1","14","1"
"4527","RMDQ16_v1","D34","0.0526315789473684","98","19","97","1","18","1"
"4528","RMDQ17_v1","D34","0.0454545454545455","95","22","94","1","21","1"
"4529","RMDQ18_v1","D34","0.05","97","20","96","1","19","1"
"4530","RMDQ19_v1","D34","0.0625","101","16","100","1","15","1"
"4531","RMDQ20_v1","D34","0.0476190476190476","96","21","95","1","20","1"
"4532","RMDQ21_v1","D34","0.0416666666666667","93","24","92","1","23","1"
"4533","RMDQ22_v1","D34","0.05","97","20","96","1","19","1"
"4534","RMDQ23_v1","D34","0.0526315789473684","98","19","97","1","18","1"
"4535","RMDQ24_v1","D34","0.0526315789473684","98","19","97","1","18","1"
"4536","DN4_1a_v1","D34","0.0377358490566038","65","53","64","1","51","2"
"4537","DN4_1b_v1","D34","0.0416666666666667","94","24","92","2","23","1"
"4538","DN4_1c_v1","D34","0.0555555555555556","83","36","82","1","34","2"
"4539","DN4_2a_v1","D34","0.0645161290322581","88","31","87","1","29","2"
"4540","DN4_2b_v1","D34","0.0555555555555556","83","36","82","1","34","2"
"4541","DN4_2c_v1","D34","0.0606060606060606","85","33","84","1","31","2"
"4542","DN4_2d_v1","D34","0.166666666666667","113","6","111","2","5","1"
"4543","DN4_3a_v1","D34","0.4","114","5","113","1","3","2"
"4544","DN4_3b_v1","D34","0.4","114","5","113","1","3","2"
"4545","DN4_4_v1","D34","0.5","115","4","114","1","2","2"
"4546","Fuma","D35","0.0434782608695652","82","46","82","0","44","2"
"4547","Cirurgia_coluna","D35","0.0363636363636364","63","55","63","0","53","2"
"4548","Aposentado","D35","0.032258064516129","101","31","100","1","30","1"
"4549","Desempregado","D35","0.08","105","25","105","0","23","2"
"4550","Licenca_Medica","D35","0.0555555555555556","114","18","113","1","17","1"
"4551","Aposentado_Invalidez","D35","0","123","8","121","2","8","0"
"4552","Analg.e9.sicos","D35","0.0227272727272727","42","88","42","0","86","2"
"4553","OutraDoenca","D35","0.02","80","50","79","1","49","1"
"4554","Dor_costas","D35","0.021978021978022","37","91","37","0","89","2"
"4555","Dor_pernas","D35","0.0181818181818182","72","55","71","1","54","1"
"4556","Retornar_trabalho","D35","0","99","20","97","2","20","0"
"4557","Masc","D35","0.0227272727272727","48","88","48","0","86","2"
"4558","Fem","D35","0","88","48","86","2","48","0"
"4559","Casado_Amasiado","D35","0","81","55","79","2","55","0"
"4560","Solteiro","D35","0.0338983050847458","77","59","77","0","57","2"
"4561","Separado_Divorciado","D35","0","129","7","127","2","7","0"
"4562","X4","D35","0","133","3","131","2","3","0"
"4563","X5","D35","0","134","2","132","2","2","0"
"4564","X6","D35","0","126","10","124","2","10","0"
"4565","Livrar_costas","D35","0.0116279069767442","14","86","14","0","85","1"
"4566","Livrar_perna","D35","0","86","14","85","1","14","0"
"4567","Livrar_perda_sens","D35","NaN","100","0","99","1","0","0"
"4568","D1","D35","0","135","1","133","2","1","0"
"4569","D15","D35","0.142857142857143","129","7","128","1","6","1"
"4570","D16","D35","0.05","116","20","115","1","19","1"
"4571","D17","D35","0","131","5","129","2","5","0"
"4572","D18","D35","0.0625","120","16","119","1","15","1"
"4573","D19","D35","0","129","7","127","2","7","0"
"4574","D2","D35","0.125","128","8","127","1","7","1"
"4575","D20","D35","0","128","8","126","2","8","0"
"4576","D21","D35","0","129","7","127","2","7","0"
"4577","D22","D35","0","134","2","132","2","2","0"
"4578","D23","D35","0","134","2","132","2","2","0"
"4579","D24","D35","0","110","26","108","2","26","0"
"4580","D25","D35","0","132","4","130","2","4","0"
"4581","D26","D35","0","134","2","132","2","2","0"
"4582","D27","D35","0","131","5","129","2","5","0"
"4583","D28","D35","0","130","6","128","2","6","0"
"4584","D29","D35","0","94","42","92","2","42","0"
"4585","D3","D35","0","134","2","132","2","2","0"
"4586","D30","D35","0","74","62","72","2","62","0"
"4587","D31","D35","0","119","17","117","2","17","0"
"4588","D32","D35","0","99","37","97","2","37","0"
"4589","D33","D35","0","124","12","122","2","12","0"
"4590","D34","D35","0.333333333333333","133","3","132","1","2","1"
"4591","D35","D35","1","134","2","134","0","0","2"
"4592","D36","D35","0","128","8","126","2","8","0"
"4593","D37","D35","0.0454545454545455","114","22","113","1","21","1"
"4594","D38","D35","0","133","3","131","2","3","0"
"4595","D39","D35","0","121","15","119","2","15","0"
"4596","D4","D35","0.5","132","4","132","0","2","2"
"4597","D40","D35","0","131","5","129","2","5","0"
"4598","D41","D35","0","129","7","127","2","7","0"
"4599","D42","D35","0","133","3","131","2","3","0"
"4600","D43","D35","0","133","3","131","2","3","0"
"4601","D44","D35","0","98","38","96","2","38","0"
"4602","D45","D35","0","124","12","122","2","12","0"
"4603","D46","D35","0","98","38","96","2","38","0"
"4604","D47","D35","0","124","12","122","2","12","0"
"4605","D48","D35","0","110","26","108","2","26","0"
"4606","D49","D35","0","123","13","121","2","13","0"
"4607","D5","D35","0.333333333333333","133","3","132","1","2","1"
"4608","D50","D35","0","134","2","132","2","2","0"
"4609","D51","D35","1","135","1","134","1","0","1"
"4610","D52","D35","0","134","2","132","2","2","0"
"4611","D53","D35","0","134","2","132","2","2","0"
"4612","D9","D35","1","135","1","134","1","0","1"
"4613","RMDQ1_v1","D35","0.0232558139534884","73","43","73","0","42","1"
"4614","RMDQ2_v1","D35","0.0212765957446809","69","47","69","0","46","1"
"4615","RMDQ3_v1","D35","0.0277777777777778","82","36","82","0","35","1"
"4616","RMDQ4_v1","D35","0","92","26","91","1","26","0"
"4617","RMDQ5_v1","D35","0.0303030303030303","85","33","85","0","32","1"
"4618","RMDQ6_v1","D35","0.0344827586206897","89","29","89","0","28","1"
"4619","RMDQ7_v1","D35","0.05","97","20","97","0","19","1"
"4620","RMDQ8_v1","D35","0","113","4","112","1","4","0"
"4621","RMDQ9_v1","D35","0.0555555555555556","99","18","99","0","17","1"
"4622","RMDQ10_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4623","RMDQ11_v1","D35","0.0434782608695652","94","23","94","0","22","1"
"4624","RMDQ12_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4625","RMDQ13_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4626","RMDQ14_v1","D35","0.04","92","25","92","0","24","1"
"4627","RMDQ15_v1","D35","0.0666666666666667","102","15","102","0","14","1"
"4628","RMDQ16_v1","D35","0.0526315789473684","98","19","98","0","18","1"
"4629","RMDQ17_v1","D35","0.0454545454545455","95","22","95","0","21","1"
"4630","RMDQ18_v1","D35","0.05","97","20","97","0","19","1"
"4631","RMDQ19_v1","D35","0.0625","101","16","101","0","15","1"
"4632","RMDQ20_v1","D35","0.0476190476190476","96","21","96","0","20","1"
"4633","RMDQ21_v1","D35","0.0416666666666667","93","24","93","0","23","1"
"4634","RMDQ22_v1","D35","0.05","97","20","97","0","19","1"
"4635","RMDQ23_v1","D35","0.0526315789473684","98","19","98","0","18","1"
"4636","RMDQ24_v1","D35","0.0526315789473684","98","19","98","0","18","1"
"4637","DN4_1a_v1","D35","0.0188679245283019","65","53","65","0","52","1"
"4638","DN4_1b_v1","D35","0","94","24","93","1","24","0"
"4639","DN4_1c_v1","D35","0.0277777777777778","83","36","83","0","35","1"
"4640","DN4_2a_v1","D35","0.032258064516129","88","31","88","0","30","1"
"4641","DN4_2b_v1","D35","0.0277777777777778","83","36","83","0","35","1"
"4642","DN4_2c_v1","D35","0.0303030303030303","85","33","85","0","32","1"
"4643","DN4_2d_v1","D35","0.166666666666667","113","6","113","0","5","1"
"4644","DN4_3a_v1","D35","0.2","114","5","114","0","4","1"
"4645","DN4_3b_v1","D35","0.2","114","5","114","0","4","1"
"4646","DN4_4_v1","D35","0.25","115","4","115","0","3","1"
"4647","Fuma","D36","0.0869565217391304","82","46","80","2","42","4"
"4648","Cirurgia_coluna","D36","0.109090909090909","63","55","63","0","49","6"
"4649","Aposentado","D36","0.0645161290322581","101","31","96","5","29","2"
"4650","Desempregado","D36","0.08","105","25","100","5","23","2"
"4651","Licenca_Medica","D36","0.166666666666667","114","18","110","4","15","3"
"4652","Aposentado_Invalidez","D36","0","123","8","116","7","8","0"
"4653","Analg.e9.sicos","D36","0.0340909090909091","42","88","37","5","85","3"
"4654","OutraDoenca","D36","0.06","80","50","75","5","47","3"
"4655","Dor_costas","D36","0.043956043956044","37","91","33","4","87","4"
"4656","Dor_pernas","D36","0.0909090909090909","72","55","69","3","50","5"
"4657","Retornar_trabalho","D36","0","99","20","91","8","20","0"
"4658","Masc","D36","0.0568181818181818","48","88","45","3","83","5"
"4659","Fem","D36","0.0625","88","48","83","5","45","3"
"4660","Casado_Amasiado","D36","0.0727272727272727","81","55","77","4","51","4"
"4661","Solteiro","D36","0.0508474576271186","77","59","72","5","56","3"
"4662","Separado_Divorciado","D36","0","129","7","121","8","7","0"
"4663","X4","D36","0.333333333333333","133","3","126","7","2","1"
"4664","X5","D36","0","134","2","126","8","2","0"
"4665","X6","D36","0","126","10","118","8","10","0"
"4666","Livrar_costas","D36","0.0465116279069767","14","86","11","3","82","4"
"4667","Livrar_perna","D36","0.214285714285714","86","14","82","4","11","3"
"4668","Livrar_perda_sens","D36","NaN","100","0","93","7","0","0"
"4669","D1","D36","0","135","1","127","8","1","0"
"4670","D15","D36","0.714285714285714","129","7","126","3","2","5"
"4671","D16","D36","0.05","116","20","109","7","19","1"
"4672","D17","D36","0.4","131","5","125","6","3","2"
"4673","D18","D36","0.125","120","16","114","6","14","2"
"4674","D19","D36","0","129","7","121","8","7","0"
"4675","D2","D36","0","128","8","120","8","8","0"
"4676","D20","D36","0","128","8","120","8","8","0"
"4677","D21","D36","0","129","7","121","8","7","0"
"4678","D22","D36","0","134","2","126","8","2","0"
"4679","D23","D36","0","134","2","126","8","2","0"
"4680","D24","D36","0","110","26","102","8","26","0"
"4681","D25","D36","0","132","4","124","8","4","0"
"4682","D26","D36","0","134","2","126","8","2","0"
"4683","D27","D36","0","131","5","123","8","5","0"
"4684","D28","D36","0","130","6","122","8","6","0"
"4685","D29","D36","0.0952380952380952","94","42","90","4","38","4"
"4686","D3","D36","0","134","2","126","8","2","0"
"4687","D30","D36","0.032258064516129","74","62","68","6","60","2"
"4688","D31","D36","0.176470588235294","119","17","114","5","14","3"
"4689","D32","D36","0.027027027027027","99","37","92","7","36","1"
"4690","D33","D36","0.166666666666667","124","12","118","6","10","2"
"4691","D34","D36","0","133","3","125","8","3","0"
"4692","D35","D36","0","134","2","126","8","2","0"
"4693","D36","D36","1","128","8","128","0","0","8"
"4694","D37","D36","0.227272727272727","114","22","111","3","17","5"
"4695","D38","D36","1","133","3","128","5","0","3"
"4696","D39","D36","0.133333333333333","121","15","115","6","13","2"
"4697","D4","D36","0","132","4","124","8","4","0"
"4698","D40","D36","1","131","5","128","3","0","5"
"4699","D41","D36","0.571428571428571","129","7","125","4","3","4"
"4700","D42","D36","0","133","3","125","8","3","0"
"4701","D43","D36","0","133","3","125","8","3","0"
"4702","D44","D36","0.0789473684210526","98","38","93","5","35","3"
"4703","D45","D36","0.166666666666667","124","12","118","6","10","2"
"4704","D46","D36","0.0789473684210526","98","38","93","5","35","3"
"4705","D47","D36","0.25","124","12","119","5","9","3"
"4706","D48","D36","0.0384615384615385","110","26","103","7","25","1"
"4707","D49","D36","0.153846153846154","123","13","117","6","11","2"
"4708","D5","D36","0","133","3","125","8","3","0"
"4709","D50","D36","0","134","2","126","8","2","0"
"4710","D51","D36","0","135","1","127","8","1","0"
"4711","D52","D36","0","134","2","126","8","2","0"
"4712","D53","D36","0","134","2","126","8","2","0"
"4713","D9","D36","0","135","1","127","8","1","0"
"4714","RMDQ1_v1","D36","0.0465116279069767","73","43","68","5","41","2"
"4715","RMDQ2_v1","D36","0.0425531914893617","69","47","64","5","45","2"
"4716","RMDQ3_v1","D36","0.0277777777777778","82","36","76","6","35","1"
"4717","RMDQ4_v1","D36","0.0384615384615385","92","26","86","6","25","1"
"4718","RMDQ5_v1","D36","0.0303030303030303","85","33","79","6","32","1"
"4719","RMDQ6_v1","D36","0","89","29","82","7","29","0"
